order_id,customer_id,order_date,status
579,352,2023-11-06 13:11:47.035678,Completed
580,312,2023-12-24 10:29:00.580193,Completed
581,361,2022-08-08 00:23:02.860953,Completed
582,59,2023-12-15 16:27:41.353784,Completed
583,131,2022-08-30 03:16:23.127709,Completed
584,412,2022-10-17 12:13:41.073691,Cancelled
585,202,2023-08-03 23:47:30.950316,Completed
586,243,2023-06-29 12:02:09.643214,Completed
587,35,2022-12-25 18:54:08.282760,Completed
588,445,2023-07-21 09:05:27.709236,Completed
589,93,2022-04-05 13:24:16.085361,Completed
590,438,2022-08-31 20:06:38.532844,Completed
591,447,2022-05-08 08:59:13.184394,Completed
592,207,2023-03-27 21:58:02.360786,Completed
593,353,2023-01-02 01:55:14.304768,Completed
594,391,2022-06-09 22:44:08.082694,Cancelled
595,332,2023-11-03 15:11:20.626875,Completed
596,305,2022-08-05 08:12:38.652884,Completed
597,350,2022-12-27 00:04:19.286428,Completed
598,213,2022-04-20 15:06:32.530843,Completed
599,159,2023-08-25 15:00:46.815605,Completed
600,442,2023-01-09 14:46:22.527509,Returned
601,445,2022-08-03 09:32:21.047015,Cancelled
602,24,2022-03-17 20:11:26.628876,Completed
603,404,2022-07-23 22:40:46.415471,Completed
604,293,2023-09-16 17:54:07.082360,Completed
605,4,2022-04-01 21:53:43.074358,Completed
606,220,2022-04-20 09:16:30.330110,Completed
607,364,2022-05-25 09:21:47.235745,Completed
608,382,2022-10-27 17:15:13.504501,Completed
609,20,2022-05-02 07:08:18.166055,Completed
610,444,2022-04-23 13:06:58.939646,Completed
611,152,2022-01-28 05:24:06.482160,Returned
612,50,2022-09-09 14:07:57.759253,Completed
613,177,2023-08-02 01:07:13.344448,Completed
614,435,2023-04-13 16:30:34.211403,Completed
615,96,2022-02-03 18:55:05.901967,Completed
616,105,2022-12-13 03:32:13.844614,Completed
617,420,2023-12-18 20:18:09.963321,Completed
618,250,2022-05-06 10:18:55.578526,Cancelled
619,117,2023-09-28 21:35:57.119039,Completed
620,354,2023-04-19 06:41:24.828276,Completed
621,228,2023-12-05 05:36:06.722240,Completed
622,66,2023-06-11 06:29:24.588196,Completed
623,335,2022-08-04 14:42:32.050683,Completed
624,418,2022-11-22 23:19:11.183727,Returned
625,420,2022-01-12 21:51:47.835945,Completed
626,262,2022-01-05 09:00:39.613204,Completed
627,295,2022-06-26 05:36:35.531843,Completed
628,426,2023-06-30 11:22:18.446148,Completed
629,243,2022-12-25 01:24:01.680560,Cancelled
630,371,2023-09-26 11:15:35.111703,Returned
631,186,2022-04-20 15:06:32.530843,Completed
632,246,2023-07-22 20:05:40.913637,Completed
633,125,2022-10-10 22:42:41.653884,Completed
634,268,2022-09-27 02:10:36.212070,Completed
635,131,2023-08-16 15:09:25.388462,Cancelled
636,237,2022-02-22 00:27:50.956985,Completed
637,18,2023-01-12 12:46:48.936312,Completed
638,40,2023-07-04 20:22:58.059353,Completed
639,21,2022-01-31 20:54:39.493164,Completed
640,399,2023-03-25 11:37:40.353451,Completed
641,225,2022-07-04 11:57:50.356785,Completed
642,355,2023-08-19 18:59:53.997999,Completed
643,282,2023-03-18 04:36:34.331443,Completed
644,8,2023-08-03 17:57:28.749583,Completed
645,100,2023-12-01 14:05:33.711237,Completed
646,240,2023-11-03 03:31:16.225408,Completed
647,478,2022-03-29 12:13:12.264088,Completed
648,87,2022-05-19 01:40:50.016672,Completed
649,298,2022-12-10 23:01:54.038012,Returned
650,428,2023-07-05 13:53:04.661553,Completed
651,14,2023-01-24 04:48:34.571523,Completed
652,334,2023-02-16 07:02:03.641213,Completed
653,2,2022-02-18 20:37:22.347449,Completed
654,375,2023-05-17 17:15:42.314104,Completed
655,293,2023-07-30 20:36:53.537845,Completed
656,325,2022-05-06 16:08:57.779259,Completed
657,422,2022-11-24 16:09:26.588862,Completed
658,493,2022-12-15 19:42:38.052684,Completed
659,41,2022-11-22 23:19:11.183727,Completed
660,318,2022-06-15 07:04:56.498832,Completed
661,316,2023-04-29 05:52:55.058352,Completed
662,381,2022-12-29 10:24:41.293764,Completed
663,111,2022-04-14 01:35:33.111037,Completed
664,14,2023-04-24 09:12:11.043681,Completed
665,231,2023-02-21 03:42:47.655885,Returned
666,473,2023-08-15 15:49:16.585528,Completed
667,84,2022-07-08 20:58:29.969989,Completed
668,130,2023-06-06 09:48:40.573524,Completed
669,231,2023-03-20 20:46:58.539513,Completed
670,326,2022-02-20 07:37:35.551850,Completed
671,145,2023-01-09 14:46:22.527509,Completed
672,379,2023-02-08 06:30:51.017005,Completed
673,345,2023-10-03 00:46:34.531510,Returned
674,28,2023-06-22 22:31:10.223407,Completed
675,66,2022-01-06 02:30:46.215405,Completed
676,163,2022-02-07 04:35:36.712237,Completed
677,229,2023-04-22 22:11:57.839279,Completed
678,261,2022-02-22 23:47:59.759919,Completed
679,449,2022-06-12 09:04:30.090030,Completed
680,424,2023-01-04 23:55:40.713571,Completed
681,460,2023-07-08 11:53:31.070356,Returned
682,440,2023-05-18 10:45:48.916305,Completed
683,164,2023-09-25 00:15:21.907302,Completed
684,301,2022-08-19 16:24:48.496165,Cancelled
685,407,2023-06-18 13:30:30.610203,Completed
686,303,2022-04-08 17:14:44.694898,Completed
687,287,2022-05-25 15:11:49.436478,Returned
688,395,2023-08-10 19:08:32.570856,Completed
689,10,2022-12-16 07:22:42.454151,Returned
690,195,2023-11-24 12:54:29.889963,Completed
691,118,2023-12-22 17:38:45.175058,Completed
692,270,2022-10-09 05:52:26.248749,Cancelled
693,80,2023-02-28 10:43:53.677892,Completed
694,458,2022-11-14 11:07:54.158052,Completed
695,93,2022-01-18 12:02:38.452817,Completed
696,266,2022-04-27 16:17:36.352117,Returned
697,332,2022-05-16 21:10:30.210070,Completed
698,350,2022-06-30 20:27:17.345781,Completed
699,361,2022-12-23 08:33:46.275425,Completed
700,257,2022-01-25 01:33:37.872624,Completed
701,133,2022-09-21 00:19:41.193731,Completed
702,276,2023-09-14 01:43:42.874291,Completed
703,264,2023-07-15 07:14:32.690896,Completed
704,171,2022-04-11 03:35:06.702234,Completed
705,460,2022-09-22 11:19:54.398132,Completed
706,1,2023-10-05 05:16:54.338112,Completed
707,313,2022-10-14 02:33:10.263421,Completed
708,64,2023-05-04 02:33:39.073024,Cancelled
709,374,2023-07-17 05:54:50.296765,Completed
710,468,2022-07-19 07:50:04.601533,Completed
711,284,2022-06-10 16:14:14.684894,Completed
712,121,2023-12-29 18:49:48.996332,Completed
713,107,2022-05-16 21:10:30.210070,Completed
714,421,2023-12-22 11:48:42.974324,Completed
715,175,2023-12-16 04:07:45.755251,Completed
716,485,2022-11-05 22:56:37.132377,Returned
717,204,2023-03-17 16:56:29.929976,Completed
718,165,2023-12-10 13:56:55.138379,Completed
719,305,2022-05-29 00:52:20.246748,Completed
720,497,2023-08-22 05:20:16.005335,Returned
721,120,2022-01-06 20:00:52.817605,Completed
722,44,2023-05-08 23:14:23.087695,Completed
723,312,2022-03-10 19:00:22.807602,Completed
724,156,2022-12-24 19:33:59.479826,Completed
725,367,2023-12-13 17:47:23.747915,Completed
726,207,2022-03-14 22:11:00.220073,Completed
727,390,2022-09-23 04:50:01.000333,Cancelled
728,108,2022-09-08 08:57:46.755585,Returned
729,251,2022-07-18 08:29:55.798599,Completed
730,445,2022-01-20 22:23:00.460153,Cancelled
731,404,2023-04-12 17:10:25.408469,Completed
732,370,2023-05-24 18:26:46.135378,Completed
733,334,2022-05-30 23:32:37.852617,Completed
734,130,2023-12-25 03:59:07.182394,Completed
735,457,2023-07-16 06:34:41.493831,Completed
736,293,2022-02-12 12:56:25.128376,Completed
737,20,2022-10-17 00:33:36.672224,Completed
738,282,2023-10-20 06:59:10.783594,Completed
739,285,2022-07-24 10:20:50.816938,Completed
740,1,2022-03-31 16:43:32.070690,Completed
741,119,2023-03-18 22:06:40.933644,Completed
742,35,2023-05-26 17:07:03.741247,Completed
743,198,2022-06-17 11:35:16.305435,Cancelled
744,485,2023-03-09 10:35:15.105035,Completed
745,245,2022-11-28 13:30:01.800600,Completed
746,59,2022-12-15 02:12:31.450483,Cancelled
747,325,2022-03-30 23:13:25.468489,Completed
748,161,2022-06-06 07:13:35.071690,Completed
749,497,2023-08-13 17:08:58.979659,Completed
750,179,2022-01-18 12:02:38.452817,Completed
751,206,2023-12-22 00:08:38.572857,Completed
752,12,2022-11-05 22:56:37.132377,Completed
753,490,2022-07-28 19:21:30.430143,Completed
754,276,2022-01-11 05:01:32.430810,Completed
755,181,2023-08-13 05:28:54.578192,Completed
756,242,2022-09-16 15:19:01.580526,Completed
757,216,2023-06-23 21:51:19.026342,Completed
758,251,2023-07-04 02:52:51.457152,Completed
759,299,2023-01-04 12:15:36.312104,Completed
760,126,2023-05-23 01:36:30.730243,Completed
761,482,2022-03-31 10:53:29.869956,Completed
762,217,2023-11-13 14:22:50.856952,Completed
763,306,2022-02-06 11:05:30.110036,Completed
764,285,2022-10-03 15:41:35.631877,Completed
765,185,2023-01-01 08:25:07.702567,Completed
766,39,2022-12-21 15:43:30.870290,Cancelled
767,223,2022-09-18 02:19:14.784928,Completed
768,184,2022-09-06 16:07:31.350450,Completed
769,495,2023-01-24 10:38:36.772257,Cancelled
770,427,2023-11-08 17:42:06.842280,Completed
771,178,2023-05-11 21:14:49.496498,Completed
772,407,2022-12-04 15:20:56.818939,Completed
773,428,2022-01-17 12:42:29.649883,Completed
774,294,2023-07-25 06:26:02.920973,Completed
775,340,2022-08-18 05:24:35.291763,Completed
776,151,2022-07-14 16:59:22.787595,Completed
777,384,2023-07-24 12:55:56.318772,Completed
778,126,2023-07-01 22:22:31.650550,Completed
779,301,2022-01-15 14:02:12.044014,Completed
780,308,2022-08-18 17:04:39.693231,Completed
781,336,2022-11-21 23:59:02.380793,Completed
782,434,2022-10-15 19:23:25.668556,Completed
783,234,2022-03-22 05:12:06.242080,Cancelled
784,380,2023-01-13 00:26:53.337779,Completed
785,375,2022-03-23 22:02:21.647215,Completed
786,8,2023-01-31 23:29:44.994998,Completed
787,498,2022-11-19 13:38:40.373457,Completed
788,341,2023-01-06 22:35:58.319439,Completed
789,129,2023-02-11 16:11:21.827275,Completed
790,264,2022-11-27 19:59:55.198399,Completed
791,157,2023-01-18 08:47:41.753917,Completed
792,352,2023-10-15 21:58:31.170390,Completed
793,358,2022-03-08 14:30:03.001000,Completed
794,5,2022-10-16 12:53:32.270756,Returned
795,495,2023-07-30 03:06:46.935645,Completed
796,86,2023-10-03 18:16:41.133711,Completed
797,175,2023-09-13 02:23:34.071357,Completed
798,290,2023-08-15 15:49:16.585528,Completed
799,193,2023-04-30 11:03:06.062020,Completed
800,311,2022-07-31 05:41:52.437479,Completed
801,119,2023-12-02 01:45:38.112704,Completed
802,218,2022-09-04 11:37:11.543847,Completed
803,427,2023-04-10 12:40:05.601867,Completed
804,458,2022-05-27 08:02:04.841613,Completed
805,414,2023-03-14 07:15:59.119706,Completed
806,114,2022-06-17 17:25:18.506168,Completed
807,466,2022-04-30 20:08:04.961653,Completed
808,145,2022-04-29 20:47:56.158719,Completed
809,26,2023-11-04 20:21:31.630543,Completed
810,136,2023-09-14 07:33:45.075025,Returned
811,303,2022-04-05 13:24:16.085361,Completed
812,232,2022-03-13 11:10:47.015671,Completed
813,369,2022-12-05 08:51:03.421140,Completed
814,76,2023-11-23 01:54:16.685561,Completed
815,475,2023-12-09 20:26:48.536178,Completed
816,328,2023-02-22 08:52:58.659553,Completed
817,345,2023-09-24 00:55:13.104368,Returned
818,302,2022-06-07 12:23:46.075358,Completed
819,452,2023-04-01 06:58:41.973991,Completed
820,289,2022-05-18 19:50:47.815938,Completed
821,1,2023-12-06 22:26:22.127375,Completed
822,147,2023-11-16 18:13:19.466488,Completed
823,287,2022-04-18 22:16:17.125708,Completed
824,464,2022-03-29 23:53:16.665555,Cancelled
825,142,2023-06-12 11:39:35.591863,Completed
826,53,2022-10-22 08:54:25.088362,Completed
827,304,2022-06-30 02:57:10.743581,Completed
828,69,2023-05-12 03:04:51.697232,Completed
829,361,2022-06-15 01:14:54.298099,Completed
830,90,2023-08-23 16:20:29.209736,Completed
831,446,2023-02-04 03:20:13.604534,Completed
832,220,2023-01-18 02:57:39.553184,Completed
833,450,2022-11-27 02:29:48.596198,Cancelled
834,498,2023-06-04 22:48:27.369123,Cancelled
835,192,2022-01-16 01:42:16.445481,Completed
836,454,2023-09-15 01:03:51.677225,Completed
837,63,2022-10-10 11:02:37.252417,Completed
838,73,2022-10-26 12:05:02.500833,Completed
839,161,2023-11-17 05:53:23.867955,Completed
840,169,2022-03-03 23:39:21.187062,Completed
841,89,2022-02-02 13:44:54.898299,Completed
842,176,2022-08-01 10:52:03.441147,Completed
843,269,2022-07-19 13:40:06.802267,Completed
844,73,2023-06-03 23:28:18.566188,Completed
845,245,2022-07-19 19:30:09.003001,Completed
846,77,2022-08-25 12:25:41.313771,Completed
847,159,2023-12-26 14:59:20.386795,Completed
848,489,2023-03-08 22:55:10.703567,Completed
849,459,2022-01-30 04:04:24.088029,Returned
850,324,2023-02-02 22:10:02.600866,Completed
851,98,2022-11-28 13:30:01.800600,Completed
852,381,2022-09-02 18:46:56.138712,Completed
853,102,2022-08-13 14:33:53.477825,Cancelled
854,494,2022-06-06 13:03:37.272424,Completed
855,132,2023-05-09 22:34:31.890630,Completed
856,102,2023-11-03 03:31:16.225408,Cancelled
857,19,2023-12-08 15:16:37.532510,Completed
858,454,2023-05-18 16:35:51.117039,Returned
859,482,2022-02-28 13:58:50.376792,Cancelled
860,82,2023-09-01 04:31:46.235411,Cancelled
861,397,2023-10-11 12:57:51.557185,Completed
862,489,2023-07-26 05:46:11.723907,Completed
863,279,2023-01-29 13:09:22.987662,Completed
864,339,2022-07-14 22:49:24.988329,Completed
865,365,2022-08-23 02:05:19.306435,Completed
866,331,2022-01-17 12:42:29.649883,Completed
867,129,2022-10-08 00:42:15.245081,Completed
868,344,2022-02-17 09:37:09.143047,Completed
869,310,2023-06-16 14:50:13.004334,Completed
870,455,2023-07-21 09:05:27.709236,Completed
871,89,2023-07-28 10:16:31.530510,Completed
872,213,2022-07-01 02:17:19.546515,Completed
873,143,2023-02-15 07:41:54.838279,Completed
874,65,2022-03-09 02:10:07.402467,Completed
875,76,2022-01-15 14:02:12.044014,Completed
876,199,2023-04-11 00:20:10.003334,Completed
877,143,2023-05-26 05:26:59.339779,Completed
878,405,2023-06-19 18:40:41.613871,Completed
879,403,2023-03-07 17:44:59.699899,Completed
880,316,2022-11-21 06:28:55.778592,Cancelled
881,93,2023-03-23 12:57:22.747582,Completed
882,473,2023-09-22 19:45:02.100700,Completed
883,417,2022-05-18 14:00:45.615205,Completed
884,305,2023-01-17 21:07:37.352450,Completed
885,224,2022-05-31 22:52:46.655551,Completed
886,497,2023-05-08 05:44:16.485495,Completed
887,291,2022-10-19 16:44:00.880293,Completed
888,428,2022-03-18 02:01:28.829609,Completed
889,102,2023-11-25 18:04:40.893631,Completed
890,474,2023-12-05 17:16:11.123707,Completed
891,267,2023-06-06 03:58:38.372790,Completed
892,355,2023-12-13 17:47:23.747915,Cancelled
893,456,2022-10-28 10:45:20.106702,Completed
894,110,2023-12-01 02:25:29.309769,Completed
895,462,2022-02-03 01:24:59.299766,Completed
896,330,2022-09-08 03:07:44.554851,Completed
897,450,2023-06-09 01:59:04.781593,Completed
898,430,2023-09-23 13:15:08.702900,Completed
899,265,2022-06-10 16:14:14.684894,Completed
900,3,2023-08-24 21:30:40.213404,Completed
901,85,2023-10-13 17:28:11.363787,Completed
902,282,2023-07-16 00:44:39.293097,Completed
903,328,2022-01-21 21:43:09.263087,Cancelled
904,304,2023-09-03 14:52:08.242747,Completed
905,450,2023-06-01 01:27:52.157385,Completed
906,454,2023-09-05 01:52:21.447149,Completed
907,412,2023-08-22 05:20:16.005335,Completed
908,117,2023-11-30 03:05:20.506835,Returned
909,221,2023-12-17 03:27:54.558186,Completed
910,154,2023-11-06 01:31:42.634211,Completed
911,153,2023-09-01 16:11:50.636878,Completed
912,12,2022-11-14 22:47:58.559519,Completed
913,133,2023-02-18 05:42:21.247082,Completed
914,482,2023-10-19 07:39:01.980660,Completed
915,304,2023-10-23 22:29:43.794598,Completed
916,293,2022-05-01 01:58:07.162387,Cancelled
917,463,2023-02-05 08:30:24.608202,Completed
918,300,2023-04-18 01:31:13.824608,Completed
919,228,2022-09-17 14:39:10.383461,Completed
920,271,2022-12-13 03:32:13.844614,Completed
921,43,2022-05-25 21:01:51.637212,Completed
922,432,2022-04-20 03:26:28.129376,Completed
923,343,2022-04-28 15:37:45.155051,Completed
924,326,2022-06-06 18:53:39.473157,Completed
925,302,2023-10-11 07:07:49.356452,Cancelled
926,498,2023-01-31 23:29:44.994998,Completed
927,364,2022-06-10 16:14:14.684894,Completed
928,379,2022-07-04 00:17:45.955318,Completed
929,427,2022-03-12 00:10:33.811270,Returned
930,493,2022-06-25 00:26:24.528176,Completed
931,21,2022-06-04 20:13:21.867289,Completed
932,407,2023-07-09 17:03:42.074024,Completed
933,107,2023-08-22 17:00:20.406802,Returned
934,336,2023-12-27 14:19:29.189729,Cancelled
935,303,2022-05-02 01:18:15.965321,Completed
936,117,2022-06-03 20:53:13.064354,Completed
937,124,2023-02-11 16:11:21.827275,Completed
938,399,2023-05-09 10:54:27.489163,Completed
939,281,2022-01-28 17:04:10.883627,Completed
940,292,2023-12-26 03:19:15.985328,Completed
941,203,2022-06-13 14:14:41.093697,Returned
942,51,2023-02-26 23:43:40.473491,Completed
943,271,2022-11-02 13:16:06.322107,Completed
944,324,2023-07-02 15:52:38.252750,Completed
945,277,2023-07-12 15:04:08.482827,Completed
946,141,2023-11-13 20:12:53.057685,Completed
947,470,2022-02-05 11:45:21.307102,Completed
948,275,2023-06-11 06:29:24.588196,Completed
949,290,2022-04-10 21:45:04.501500,Cancelled
950,334,2023-02-15 01:51:52.637545,Completed
951,381,2023-08-09 19:48:23.767922,Completed
952,452,2023-01-08 09:36:11.523841,Completed
953,496,2022-02-03 01:24:59.299766,Completed
954,373,2022-01-05 09:00:39.613204,Completed
955,52,2023-06-29 23:42:14.044681,Completed
956,494,2023-08-01 19:17:11.143714,Completed
957,27,2023-04-22 04:41:51.237079,Completed
958,157,2023-06-25 03:01:30.030010,Completed
959,239,2022-09-01 07:46:42.934311,Completed
960,156,2022-04-19 21:36:25.928642,Completed
961,291,2023-04-19 12:31:27.029009,Cancelled
962,136,2022-08-18 17:04:39.693231,Completed
963,144,2022-12-01 17:20:30.410136,Completed
964,106,2023-01-05 23:15:49.516505,Returned
965,420,2022-02-04 00:45:08.102700,Completed
966,158,2023-11-13 20:12:53.057685,Completed
967,146,2023-04-12 17:10:25.408469,Returned
968,2,2023-12-25 15:39:11.583861,Completed
969,433,2022-01-23 08:43:22.467489,Cancelled
970,77,2022-02-27 20:28:43.774591,Returned
971,132,2022-02-19 14:07:28.949649,Completed
972,90,2023-09-26 17:05:37.312437,Completed
973,345,2022-12-20 22:13:24.268089,Completed
974,350,2022-03-01 07:28:56.978992,Completed
975,459,2022-07-22 00:00:28.809603,Completed
976,263,2023-12-24 10:29:00.580193,Completed
977,351,2022-03-13 11:10:47.015671,Completed
978,108,2023-10-16 03:48:33.371123,Completed
979,74,2022-07-27 20:01:21.627209,Completed
980,39,2023-05-17 17:15:42.314104,Completed
981,397,2022-01-18 00:22:34.051350,Completed
982,159,2022-11-11 01:27:23.347782,Completed
983,71,2022-11-24 16:09:26.588862,Returned
984,447,2022-03-15 21:31:09.023007,Returned
985,312,2022-09-08 08:57:46.755585,Completed
986,241,2022-11-21 23:59:02.380793,Cancelled
987,426,2022-07-18 08:29:55.798599,Completed
988,445,2022-10-01 17:01:18.026008,Completed
989,298,2022-07-19 07:50:04.601533,Completed
990,440,2022-02-16 16:07:02.540846,Completed
991,36,2023-03-08 17:05:08.502834,Returned
992,84,2022-05-09 08:19:21.987329,Completed
993,452,2023-06-24 03:41:21.227075,Completed
994,374,2022-03-02 18:29:10.183394,Completed
995,263,2023-03-11 15:05:34.911637,Completed
996,310,2023-09-22 02:14:55.498499,Completed
997,385,2023-05-08 11:34:18.686228,Completed
998,172,2023-08-22 17:00:20.406802,Completed
999,376,2023-11-22 14:14:12.284094,Completed
1000,173,2022-12-08 01:01:27.629209,Completed
1001,362,2022-10-11 16:12:48.256085,Completed
1002,47,2023-05-19 15:55:59.919973,Completed
1003,379,2023-10-22 23:09:34.991663,Completed
1004,141,2022-09-24 10:00:12.004001,Completed
1005,375,2023-10-14 05:08:15.765255,Completed
1006,406,2023-03-25 23:17:44.754918,Completed
1007,118,2022-05-03 12:18:29.169723,Completed
1008,277,2023-01-30 00:49:27.389129,Cancelled
1009,214,2023-08-03 06:17:24.348116,Completed
1010,220,2023-08-24 21:30:40.213404,Completed
1011,393,2023-09-11 21:13:23.067689,Returned
1012,26,2022-12-04 03:40:52.417472,Completed
1013,9,2023-12-29 18:49:48.996332,Completed
1014,271,2023-10-13 17:28:11.363787,Completed
1015,10,2022-10-25 01:04:49.296432,Completed
1016,472,2022-06-24 06:56:17.925975,Completed
1017,378,2022-03-24 03:52:23.847949,Returned
1018,121,2022-06-09 22:44:08.082694,Completed
1019,125,2022-08-22 14:25:14.904968,Completed
1020,170,2022-04-15 00:55:41.913971,Returned
1021,72,2022-08-07 06:52:56.258752,Returned
1022,152,2022-02-03 13:05:03.701233,Completed
1023,208,2023-12-28 13:39:37.992664,Completed
1024,49,2022-05-12 12:09:50.596865,Completed
1025,154,2023-05-27 10:37:10.343447,Completed
1026,347,2022-11-02 01:36:01.920640,Completed
1027,293,2023-10-20 12:49:12.984328,Cancelled
1028,68,2023-08-27 07:51:02.220740,Completed
1029,50,2022-04-04 02:24:02.880960,Completed
1030,152,2023-09-26 17:05:37.312437,Completed
1031,19,2022-02-16 21:57:04.741580,Completed
1032,100,2023-09-20 09:24:40.093364,Completed
1033,60,2023-09-16 12:04:04.881627,Completed
1034,167,2023-11-03 15:11:20.626875,Completed
1035,202,2023-11-12 03:22:37.652550,Completed
1036,345,2023-06-27 13:21:52.037345,Completed
1037,146,2023-04-06 15:19:30.390130,Completed
1038,403,2023-07-23 13:35:47.515838,Completed
1039,164,2022-06-27 16:36:48.736245,Completed
1040,458,2023-06-10 18:49:20.186728,Completed
1041,481,2023-11-30 03:05:20.506835,Completed
1042,439,2022-06-16 06:25:05.301767,Completed
1043,242,2022-01-20 16:32:58.259419,Completed
1044,69,2023-12-02 07:35:40.313437,Completed
1045,175,2023-08-02 12:47:17.745915,Completed
1046,49,2023-09-25 23:35:30.710236,Returned
1047,483,2023-08-03 00:27:22.147382,Completed
1048,108,2022-05-10 01:49:28.589529,Completed
1049,226,2023-04-28 00:42:44.054684,Completed
1050,161,2022-02-23 11:28:04.161387,Completed
1051,119,2022-06-04 02:43:15.265088,Returned
1052,149,2023-03-07 00:14:53.097699,Completed
1053,465,2023-07-31 02:26:55.738579,Completed
1054,150,2023-04-01 12:48:44.174724,Completed
1055,432,2022-01-01 11:40:04.401467,Completed
1056,293,2023-02-22 08:52:58.659553,Completed
1057,143,2022-02-19 19:57:31.150383,Completed
1058,419,2023-03-27 21:58:02.360786,Completed
1059,476,2022-01-10 11:31:25.828609,Completed
1060,455,2023-05-27 22:17:14.744914,Cancelled
1061,160,2023-12-30 18:09:57.799266,Returned
1062,11,2023-09-30 02:46:08.122707,Completed
1063,138,2022-06-06 07:13:35.071690,Completed
1064,457,2023-01-07 21:56:07.122374,Completed
1065,78,2023-04-09 13:19:56.798932,Completed
1066,77,2023-12-04 12:06:00.120040,Cancelled
1067,441,2023-10-11 01:17:47.155718,Completed
1068,254,2023-06-05 22:08:36.172057,Completed
1069,409,2022-08-07 01:02:54.058019,Completed
1070,258,2022-09-21 17:49:47.795931,Completed
1071,320,2022-11-07 21:36:54.738246,Cancelled
1072,291,2023-09-26 22:55:39.513171,Cancelled
1073,263,2023-12-19 13:48:16.565521,Completed
1074,85,2023-08-06 04:17:50.756918,Completed
1075,146,2022-06-12 20:44:34.491497,Returned
1076,323,2023-01-01 20:05:12.104034,Cancelled
1077,42,2023-07-29 15:26:42.534178,Completed
1078,374,2022-06-24 12:46:20.126708,Completed
1079,125,2022-09-18 08:09:16.985661,Completed
1080,167,2023-04-21 05:21:42.434144,Completed
1081,425,2022-10-09 17:32:30.650216,Cancelled
1082,241,2022-03-02 12:39:07.982660,Completed
1083,459,2023-07-28 21:56:35.931977,Returned
1084,487,2023-04-05 21:49:23.787929,Completed
1085,280,2023-03-27 10:17:57.959319,Completed
1086,188,2023-11-25 18:04:40.893631,Completed
1087,302,2023-01-01 08:25:07.702567,Completed
1088,19,2023-09-08 11:32:52.257419,Completed
1089,68,2022-10-27 23:05:15.705235,Completed
1090,218,2022-01-11 10:51:34.631543,Completed
1091,102,2023-09-29 09:16:01.520506,Completed
1092,42,2022-05-22 11:21:20.826942,Completed
1093,288,2022-11-10 02:07:14.544848,Completed
1094,167,2023-12-17 03:27:54.558186,Completed
1095,109,2022-02-23 05:38:01.960653,Completed
1096,494,2023-04-13 22:20:36.412137,Completed
1097,36,2023-12-24 10:29:00.580193,Completed
1098,232,2023-08-19 01:29:47.395798,Completed
1099,229,2023-11-06 07:21:44.834944,Completed
1100,353,2022-08-29 15:36:18.726242,Completed
1101,164,2023-12-18 02:48:03.361120,Completed
1102,387,2023-03-17 11:06:27.729243,Completed
1103,73,2022-07-28 07:41:26.028676,Completed
1104,136,2022-07-15 04:39:27.189063,Completed
1105,353,2022-04-29 20:47:56.158719,Completed
1106,379,2023-03-09 16:25:17.305768,Completed
1107,70,2022-12-29 22:04:45.695231,Completed
1108,425,2023-12-27 14:19:29.189729,Completed
1109,487,2023-12-04 17:56:02.320773,Completed
1110,196,2023-02-19 10:52:32.250750,Completed
1111,269,2023-07-17 11:44:52.497499,Completed
1112,49,2022-01-13 21:11:56.638879,Completed
1113,316,2023-09-18 22:24:26.888962,Completed
1114,130,2022-05-30 11:52:33.451150,Completed
1115,444,2022-09-21 00:19:41.193731,Completed
1116,5,2023-03-26 05:07:46.955651,Completed
1117,428,2022-08-20 21:34:59.499833,Completed
1118,27,2023-08-15 09:59:14.384794,Completed
1119,160,2023-01-31 23:29:44.994998,Completed
1120,149,2023-11-08 00:12:00.240080,Completed
1121,264,2023-11-03 15:11:20.626875,Completed
1122,230,2022-06-07 18:13:48.276092,Completed
1123,200,2023-07-25 12:16:05.121707,Completed
1124,50,2022-04-06 18:34:27.089029,Completed
1125,67,2022-11-27 08:19:50.796932,Completed
1126,300,2023-10-04 17:36:49.936645,Cancelled
1127,381,2023-09-15 12:43:56.078692,Completed
1128,58,2023-08-17 20:19:36.392130,Completed
1129,259,2022-03-31 22:33:34.271423,Cancelled
1130,342,2022-07-28 07:41:26.028676,Completed
1131,326,2022-07-12 00:48:58.579526,Completed
1132,130,2022-06-09 16:54:05.881960,Completed
1133,215,2023-11-08 11:52:04.641547,Completed
1134,172,2022-12-05 08:51:03.421140,Completed
1135,258,2022-04-04 02:24:02.880960,Completed
1136,102,2023-05-28 15:47:21.347115,Completed
1137,209,2023-09-13 08:13:36.272090,Completed
1138,291,2022-02-27 20:28:43.774591,Returned
1139,354,2022-02-17 03:47:06.942314,Returned
1140,471,2023-10-25 09:29:56.998999,Completed
1141,286,2023-05-28 09:57:19.146382,Completed
1142,116,2022-10-08 00:42:15.245081,Completed
1143,264,2023-10-27 02:20:12.404134,Cancelled
1144,150,2023-05-05 19:23:54.478159,Completed
1145,300,2022-02-07 16:15:41.113704,Completed
1146,442,2022-08-13 02:53:49.076358,Completed
1147,36,2023-12-10 13:56:55.138379,Completed
1148,453,2023-12-19 02:08:12.164054,Completed
1149,333,2023-01-27 02:49:00.980326,Completed
1150,477,2022-08-25 18:15:43.514504,Completed
