transaction_id,customer_id,purchase_date,amount
893,220,2023-08-11,944.62
894,220,2023-02-16,666.25
895,220,2023-07-14,960.21
896,220,2023-07-14,935.78
897,220,2023-06-05,476.55
898,221,2023-04-10,608.8
899,222,2023-08-31,356.83
900,223,2023-08-18,488.0
901,224,2023-05-19,2021.71
902,225,2023-08-30,250.42
903,226,2023-10-24,714.79
904,226,2023-04-18,925.98
905,226,2023-08-04,1229.76
906,226,2023-07-17,1123.8
907,227,2023-02-20,460.1
908,227,2023-03-18,305.68
909,228,2023-11-08,3199.42
910,228,2023-03-02,827.08
911,228,2023-10-02,1146.5
912,228,2023-08-28,1702.07
913,228,2023-09-14,1290.08
914,228,2023-08-30,1766.2
915,229,2023-06-21,1692.99
916,229,2023-09-19,1365.42
917,229,2023-01-28,855.89
918,230,2023-09-26,1129.22
919,231,2023-03-21,661.59
920,231,2023-04-30,2337.41
921,231,2023-09-20,2209.54
922,231,2023-06-12,2190.22
923,232,2023-11-08,1009.65
924,232,2023-07-09,1245.07
925,232,2023-10-03,1068.44
926,232,2023-04-06,666.61
927,233,2022-12-18,291.91
928,234,2023-10-10,1987.17
929,234,2023-02-24,1723.87
930,234,2023-06-06,887.01
931,235,2023-09-17,2171.84
932,235,2023-06-29,969.81
933,235,2023-09-06,2739.04
934,235,2023-07-13,1820.67
935,235,2023-07-05,3119.94
936,235,2023-07-04,2099.36
937,235,2023-11-30,987.71
938,235,2023-09-07,1229.17
939,235,2023-06-14,805.98
940,235,2023-08-19,1897.78
941,235,2023-08-29,2248.96
942,236,2023-03-01,2029.6
943,236,2023-06-22,1546.37
944,236,2023-06-15,978.87
945,236,2022-11-26,2180.44
946,237,2023-05-05,916.44
947,237,2023-02-02,838.7
948,237,2023-09-24,1084.56
949,238,2023-03-22,283.18
950,239,2023-02-15,566.93
951,239,2023-01-13,1612.82
952,239,2023-08-20,445.71
953,239,2023-05-04,753.41
954,239,2023-02-06,925.52
955,240,2023-10-06,1039.18
956,240,2023-04-20,1837.25
957,240,2023-02-27,1938.26
958,241,2023-04-12,749.87
959,241,2023-06-15,660.69
960,241,2023-04-01,1513.08
961,241,2023-05-12,852.43
962,241,2023-09-11,1040.37
963,242,2023-12-03,423.02
964,242,2023-07-28,1086.92
965,242,2023-09-24,1065.22
966,242,2023-04-11,948.37
967,243,2023-03-15,2161.15
968,243,2023-05-01,2415.1
969,243,2023-09-05,1359.5
970,243,2023-09-24,1376.79
971,244,2023-08-30,437.88
972,244,2023-03-14,245.91
973,244,2023-09-20,766.3
974,245,2023-08-23,1983.51
975,246,2023-12-09,1765.22
976,246,2023-05-06,1330.86
977,246,2023-06-04,1531.02
978,246,2023-05-22,1343.89
979,246,2023-09-26,1910.82
980,246,2023-06-26,1098.59
981,246,2023-04-20,2383.86
982,247,2023-11-21,531.33
983,247,2023-11-26,434.14
984,248,2023-08-14,1011.96
985,249,2023-06-16,944.89
986,249,2022-12-31,1147.08
987,249,2023-06-08,1050.81
988,249,2023-02-06,1129.14
989,250,2023-01-05,1268.93
990,250,2022-11-23,1447.27
991,251,2023-08-05,477.79
992,252,2023-07-14,1140.29
993,252,2023-09-05,1693.61
994,252,2023-11-26,2260.13
995,252,2023-06-13,1738.94
996,252,2023-08-10,1599.49
997,252,2023-10-31,2183.0
998,252,2023-11-05,1977.29
999,252,2023-02-28,2306.1
1000,252,2023-11-09,2086.6
1001,252,2023-04-11,2203.62
1002,253,2023-05-10,232.02
1003,253,2023-09-22,1540.53
1004,253,2023-11-10,1358.94
1005,253,2023-04-19,1993.88
1006,253,2023-11-09,1592.4
1007,253,2023-07-23,1627.45
1008,253,2023-05-16,2199.81
1009,254,2022-12-10,1471.31
1010,255,2023-12-03,2281.46
1011,255,2023-06-27,2546.92
1012,255,2023-07-07,1744.34
1013,255,2023-08-26,1069.04
1014,256,2023-06-10,1348.05
1015,256,2023-09-15,2100.13
1016,257,2023-03-30,284.88
1017,258,2023-01-27,951.89
1018,258,2023-01-17,1521.12
1019,259,2023-07-23,358.09
1020,259,2023-03-20,460.75
1021,260,2023-06-14,1360.51
1022,261,2023-09-18,311.92
1023,261,2023-07-20,640.92
1024,261,2023-06-27,803.09
1025,261,2023-03-18,670.32
1026,261,2023-05-07,981.36
1027,262,2023-01-18,832.32
1028,262,2023-08-05,1069.15
1029,262,2023-05-15,1312.59
1030,262,2023-06-01,957.9
1031,263,2023-09-02,676.2
1032,263,2023-06-29,1082.45
1033,263,2023-03-26,1243.85
1034,263,2023-09-26,718.63
1035,263,2023-04-08,998.14
1036,263,2023-01-07,698.21
1037,264,2023-07-30,1697.82
1038,264,2023-09-07,946.1
1039,264,2023-02-28,846.5
1040,264,2023-04-30,801.68
1041,265,2023-08-30,901.97
1042,265,2023-05-05,486.06
1043,265,2023-03-04,298.25
1044,265,2023-05-12,972.87
1045,266,2023-02-18,1612.24
1046,266,2023-04-12,1018.29
1047,266,2023-08-05,766.99
1048,266,2023-08-16,257.04
1049,267,2023-03-08,786.09
1050,267,2023-06-17,780.91
1051,267,2023-04-24,1867.47
1052,268,2023-05-03,1998.76
1053,268,2023-02-14,2172.75
1054,268,2023-08-30,1170.7
1055,268,2023-04-02,1643.87
1056,268,2023-07-16,689.62
1057,268,2023-10-21,460.21
1058,268,2023-10-05,1649.28
1059,268,2023-09-03,2547.54
1060,268,2023-03-09,2672.71
1061,269,2023-05-30,702.77
1062,269,2023-02-02,701.11
1063,269,2023-03-02,1134.73
1064,269,2023-02-11,669.06
1065,269,2023-09-18,821.01
1066,269,2023-10-26,1364.84
1067,269,2023-03-14,1168.54
1068,270,2023-07-24,1792.2
1069,271,2023-09-08,2043.31
1070,271,2023-09-06,541.34
1071,271,2023-05-06,1088.46
1072,271,2023-04-25,1324.67
1073,271,2023-06-26,2465.81
1074,271,2023-04-25,1969.98
1075,271,2023-07-21,2327.43
1076,272,2023-09-04,1046.21
1077,272,2023-01-25,688.81
1078,272,2023-02-27,1198.21
1079,272,2022-12-22,429.91
1080,272,2023-07-15,202.42
1081,272,2023-09-02,688.39
1082,273,2023-05-21,2266.2
1083,273,2023-07-05,1879.88
1084,273,2023-03-14,2436.77
1085,273,2023-08-16,1907.03
1086,273,2023-08-11,1211.54
1087,273,2023-05-04,2494.24
1088,273,2023-11-10,1211.49
1089,274,2023-05-18,1867.19
1090,274,2023-03-02,1352.33
1091,274,2023-03-23,1184.72
1092,274,2023-10-25,2178.57
1093,274,2023-07-24,738.64
1094,275,2023-10-12,1835.1
1095,275,2023-07-21,927.85
1096,275,2023-06-04,3543.53
1097,275,2023-06-20,1692.11
1098,275,2023-10-03,3088.35
1099,275,2023-03-25,1223.32
1100,275,2023-08-17,1837.07
1101,275,2023-03-07,2187.91
1102,276,2023-03-29,290.96
1103,277,2023-11-20,1702.2
1104,277,2023-05-07,1552.79
1105,277,2023-09-27,2498.68
1106,277,2023-02-02,1539.99
1107,278,2023-10-31,2141.58
1108,278,2023-03-15,1270.69
1109,278,2023-06-21,580.89
1110,278,2023-10-05,2698.32
1111,278,2023-08-10,1004.47
1112,279,2023-01-18,446.43
1113,279,2023-03-24,393.23
1114,279,2022-12-09,538.54
1115,280,2023-04-03,663.3
1116,281,2023-05-22,545.56
1117,281,2023-09-07,597.81
1118,281,2023-07-27,366.25
1119,282,2023-09-10,2239.68
1120,282,2023-12-07,1660.27
1121,282,2023-05-06,1882.47
1122,282,2023-06-10,164.54
1123,282,2023-08-07,2273.88
1124,282,2023-04-03,1288.1
1125,282,2023-03-06,1671.5
1126,282,2023-09-27,2283.19
1127,282,2023-05-11,1318.54
1128,282,2023-09-06,1787.66
1129,283,2023-07-10,722.42
1130,283,2023-10-16,1258.13
1131,283,2023-08-30,1022.79
1132,283,2023-03-16,152.37
1133,284,2023-02-17,479.3
1134,285,2023-01-31,1014.55
1135,286,2023-03-15,338.51
1136,286,2023-09-26,748.17
1137,286,2023-05-21,921.23
1138,286,2023-10-02,448.38
1139,286,2023-09-12,712.05
1140,287,2023-09-02,309.64
1141,288,2022-12-22,1594.53
1142,289,2023-06-04,2230.53
1143,289,2023-10-18,1239.91
1144,289,2023-07-25,1706.81
1145,289,2023-06-04,50.0
1146,289,2023-06-07,1694.5
1147,289,2023-07-28,1566.61
1148,289,2023-05-08,1602.98
1149,290,2023-10-03,415.2
1150,290,2023-11-26,1205.25
1151,290,2023-09-11,544.72
1152,290,2023-11-22,940.18
1153,290,2023-09-02,625.2
1154,291,2023-07-27,295.27
1155,291,2023-07-30,861.69
1156,291,2023-04-25,988.27
1157,291,2023-05-15,1331.82
1158,291,2022-12-16,473.94
1159,292,2023-04-19,439.75
1160,293,2023-01-17,260.53
1161,293,2023-08-08,300.61
1162,294,2023-09-29,420.29
1163,294,2023-04-13,616.32
1164,294,2023-02-04,740.45
1165,294,2023-06-09,516.21
1166,294,2023-09-02,992.34
1167,295,2023-05-09,1094.29
1168,295,2023-07-17,1290.39
1169,295,2023-07-20,781.9
1170,295,2023-01-30,92.68
1171,295,2023-09-10,510.52
1172,295,2023-01-28,315.64
1173,296,2023-10-03,283.98
1174,296,2023-06-30,418.41
1175,297,2023-07-15,512.38
1176,298,2023-05-07,350.12
1177,299,2023-09-27,325.42
1178,299,2023-02-14,135.65
1179,300,2023-03-17,1613.4
1180,300,2023-02-04,1676.54
1181,300,2023-01-21,940.27
1182,300,2023-04-27,515.96
1183,300,2023-03-01,662.1
1184,301,2023-03-15,537.6
1185,301,2022-11-04,385.98
1186,301,2022-12-21,333.85
1187,302,2022-12-28,495.19
1188,303,2023-09-10,357.8
1189,303,2023-07-04,936.22
1190,303,2023-07-16,1073.45
1191,304,2023-03-29,864.18
1192,304,2023-04-06,1519.57
1193,304,2023-08-24,654.55
1194,304,2023-09-29,1937.08
1195,305,2023-05-30,942.58
1196,305,2022-11-30,2097.56
1197,306,2023-09-08,1025.1
1198,306,2023-10-12,1062.43
1199,306,2023-08-01,945.42
1200,306,2023-11-06,999.51
1201,306,2023-06-26,1027.35
1202,306,2023-03-07,896.05
1203,307,2023-01-11,567.81
1204,307,2023-05-05,405.37
1205,307,2023-04-30,448.57
1206,308,2023-05-07,1871.63
1207,308,2023-03-20,3260.09
1208,308,2023-09-30,2079.28
1209,308,2023-10-22,1836.69
1210,308,2023-09-16,1966.36
1211,308,2023-03-13,1542.64
1212,308,2023-02-13,2754.21
1213,308,2023-05-20,1943.15
1214,308,2023-11-14,2687.89
1215,308,2023-02-16,2265.83
1216,308,2023-11-21,3132.81
1217,309,2023-05-13,400.47
1218,309,2023-08-17,612.71
1219,309,2023-05-22,197.08
1220,310,2023-07-10,234.07
1221,311,2022-09-02,443.14
1222,311,2022-08-11,242.4
1223,311,2023-01-31,302.37
1224,312,2023-04-16,2518.29
1225,312,2023-06-29,1670.84
1226,312,2023-03-17,3116.96
1227,312,2023-09-08,2930.62
1228,312,2023-02-21,1355.44
1229,312,2023-12-06,1053.15
1230,312,2023-09-25,2019.74
1231,313,2023-05-02,389.61
1232,314,2023-06-13,370.06
1233,314,2023-05-09,463.29
1234,315,2023-10-01,772.6
1235,315,2023-02-28,1275.7
1236,315,2023-03-17,1154.42
1237,315,2023-07-15,988.6
1238,316,2023-03-10,1374.04
1239,316,2023-03-07,2382.71
1240,317,2023-01-17,432.47
1241,317,2023-03-14,441.2
1242,318,2023-05-09,442.5
1243,318,2022-12-29,267.75
1244,318,2023-09-22,312.25
1245,318,2023-02-23,225.55
1246,319,2022-12-01,452.07
1247,320,2023-09-24,152.95
1248,320,2023-06-22,287.99
1249,320,2023-09-06,705.33
1250,320,2023-08-28,391.55
1251,320,2023-09-24,526.96
1252,320,2023-05-19,438.98
1253,321,2023-08-18,1266.48
1254,321,2023-04-24,2198.11
1255,321,2023-09-05,1038.13
1256,321,2023-07-26,1372.81
1257,321,2023-11-15,2176.09
1258,322,2023-02-05,2503.15
1259,322,2023-05-01,2542.63
1260,322,2023-09-12,2054.08
1261,322,2023-06-25,2423.08
1262,322,2023-09-10,1329.24
1263,322,2023-05-21,1906.49
1264,322,2023-05-13,1637.36
1265,322,2023-07-04,108.71
1266,322,2023-09-20,2236.49
1267,322,2023-02-14,2042.98
1268,323,2022-11-29,624.55
1269,323,2023-05-25,917.06
1270,323,2022-10-11,878.54
1271,324,2023-11-21,458.5
1272,325,2023-07-01,1366.96
1273,325,2023-04-13,2177.1
1274,325,2023-06-18,1619.14
1275,325,2023-05-24,1567.68
1276,326,2023-10-13,952.34
1277,326,2023-09-12,2651.51
1278,326,2023-05-22,1849.5
1279,326,2023-11-24,872.64
1280,326,2023-08-12,1352.57
1281,326,2023-07-08,2361.13
1282,326,2023-06-13,2395.73
1283,326,2023-05-08,1397.13
1284,326,2023-07-21,2205.13
1285,327,2023-07-30,688.43
1286,327,2023-06-23,962.42
1287,327,2023-05-12,1159.82
1288,327,2023-08-13,343.67
1289,328,2023-08-29,729.39
1290,328,2023-09-07,1339.96
1291,328,2023-08-17,1073.15
1292,328,2023-07-30,138.79
1293,328,2023-05-24,1412.7
1294,328,2023-06-18,138.04
1295,329,2023-07-18,1133.98
1296,329,2023-10-10,1432.67
1297,329,2023-02-09,1110.34
1298,329,2023-06-19,738.57
1299,329,2023-10-28,1554.59
1300,329,2023-04-14,924.95
1301,329,2023-07-30,1219.79
1302,329,2023-02-03,1094.38
1303,330,2023-03-16,521.26
1304,331,2023-09-25,1912.66
1305,331,2023-07-25,674.97
1306,331,2023-10-30,2118.18
1307,331,2023-07-13,1081.04
1308,331,2023-09-08,1696.2
1309,331,2023-07-01,916.01
1310,331,2023-07-09,1805.73
1311,331,2023-11-13,2273.7
1312,331,2023-07-31,2385.48
1313,332,2023-10-27,207.33
1314,333,2022-11-06,576.15
1315,334,2023-06-09,776.26
1316,334,2023-03-31,726.47
1317,334,2023-08-02,1131.26
1318,334,2023-04-24,566.8
1319,334,2023-06-20,1394.61
1320,335,2023-04-21,762.4
1321,335,2023-04-28,773.99
1322,336,2023-05-23,403.72
1323,337,2023-11-10,591.55
1324,337,2023-12-08,1214.2
1325,337,2023-03-05,873.31
1326,337,2023-12-20,1337.03
1327,338,2023-02-24,433.27
1328,339,2023-12-19,3036.51
1329,339,2023-05-30,1902.9
1330,339,2023-06-28,1691.77
1331,340,2023-11-06,1517.8
1332,340,2023-06-08,1253.66
1333,341,2023-05-06,538.6
1334,341,2023-04-10,525.77
1335,342,2023-02-26,328.09
1336,342,2023-08-10,339.86
1337,343,2022-12-14,365.38
1338,344,2023-04-26,1788.91
1339,345,2023-05-01,434.32
1340,346,2023-02-18,566.99
1341,346,2023-07-21,807.87
1342,346,2023-03-10,637.19
1343,346,2023-04-10,587.27
1344,346,2023-01-14,1080.03
1345,346,2023-02-12,1107.2
1346,347,2023-08-18,977.27
1347,347,2023-08-07,1344.89
1348,347,2023-02-14,1273.16
1349,347,2023-05-03,761.35
1350,347,2023-02-28,650.57
1351,347,2023-03-30,1138.2
1352,348,2023-05-22,1539.19
1353,349,2023-05-09,1878.02
1354,349,2023-11-25,2053.4
1355,349,2023-10-31,2254.7
1356,349,2023-12-10,1119.35
1357,349,2023-12-17,2320.98
1358,349,2023-06-15,1211.6
1359,350,2023-08-22,1627.26
1360,350,2023-03-04,1899.06
1361,350,2023-08-09,1103.26
1362,351,2023-07-03,860.48
1363,351,2023-05-17,1287.35
1364,351,2023-06-22,1886.67
1365,351,2023-04-20,1480.46
1366,352,2023-04-11,511.26
1367,353,2023-07-12,1524.8
1368,353,2023-09-25,1463.17
1369,353,2023-06-14,1484.53
1370,353,2023-12-24,1474.37
1371,353,2023-06-06,2038.37
1372,353,2023-09-05,1968.86
1373,353,2023-03-09,346.49
1374,353,2023-06-03,2933.25
1375,354,2023-03-02,701.08
1376,355,2023-07-02,1027.02
1377,355,2023-03-01,295.05
1378,355,2023-10-24,990.46
1379,355,2023-04-19,1276.73
1380,355,2023-02-28,1110.09
1381,355,2023-04-02,905.92
1382,355,2023-05-28,1085.46
1383,356,2022-11-04,63.59
1384,357,2022-12-23,2259.21
1385,357,2023-06-28,1793.03
1386,357,2023-02-22,586.62
1387,358,2022-11-30,1462.82
1388,358,2023-04-16,2252.02
1389,359,2023-05-16,1136.75
1390,359,2023-07-23,2875.98
1391,359,2023-09-22,2166.77
1392,359,2023-08-10,1981.88
1393,359,2023-11-03,1418.25
1394,359,2023-05-28,1179.41
1395,359,2023-06-22,2493.58
1396,359,2023-05-07,2122.77
1397,359,2023-08-18,1819.22
1398,359,2023-08-03,2548.4
1399,359,2023-10-21,2428.0
1400,360,2023-05-03,1930.65
1401,360,2023-03-10,2010.89
1402,360,2023-05-07,1692.87
1403,360,2023-09-25,1414.26
1404,360,2023-07-15,1237.7
1405,360,2023-06-07,1621.33
1406,360,2023-11-19,2835.73
1407,360,2023-11-10,2837.07
1408,360,2023-07-08,1604.38
1409,360,2023-10-09,2749.56
1410,361,2023-08-06,1606.55
1411,361,2023-10-30,1918.3
1412,361,2023-04-18,2081.63
1413,361,2023-10-20,989.99
1414,361,2023-05-31,1363.24
1415,361,2023-09-04,1903.22
1416,362,2022-12-19,2100.55
1417,362,2023-02-11,1743.1
1418,363,2023-03-13,561.53
1419,363,2023-09-29,708.6
1420,363,2023-07-31,688.89
1421,363,2023-02-07,780.14
1422,364,2023-02-15,476.05
1423,365,2023-05-09,547.88
1424,365,2023-09-16,412.16
1425,366,2023-05-19,887.95
1426,367,2023-08-06,948.48
1427,367,2022-12-23,1021.43
1428,367,2023-09-13,645.26
1429,367,2023-07-31,1129.25
1430,367,2023-05-14,942.61
1431,368,2023-01-12,701.69
1432,368,2023-02-18,368.79
1433,369,2023-08-31,249.92
1434,369,2023-06-25,533.09
1435,369,2022-12-18,505.12
1436,369,2023-05-01,161.61
1437,370,2023-08-06,1779.0
1438,370,2023-07-05,3523.63
1439,370,2023-08-26,2018.18
1440,370,2023-03-18,1989.16
1441,371,2022-11-21,485.17
1442,372,2023-06-23,1987.91
1443,372,2023-10-31,1656.51
1444,372,2023-11-16,1375.14
1445,372,2023-05-26,1209.62
1446,372,2023-06-07,994.32
1447,372,2023-09-20,1672.01
1448,372,2023-04-01,227.9
1449,372,2023-06-04,911.62
1450,372,2023-10-07,3438.29
1451,372,2023-06-22,1149.2
1452,372,2023-09-30,1718.29
1453,373,2023-12-08,1790.24
1454,373,2023-07-25,2379.27
1455,373,2023-06-22,2412.46
1456,373,2023-10-08,1509.31
1457,373,2023-05-20,947.82
1458,373,2023-02-25,2605.49
1459,373,2023-10-31,1122.3
1460,373,2023-10-19,1760.3
1461,373,2023-11-02,1918.46
1462,374,2022-12-29,625.71
1463,375,2023-12-24,964.79
1464,375,2023-08-25,1138.83
1465,375,2023-06-07,948.22
1466,375,2023-08-02,848.54
1467,376,2023-07-27,2546.31
1468,376,2023-10-02,1363.78
1469,376,2023-09-08,1201.32
1470,377,2022-11-15,503.36
1471,377,2023-01-12,539.53
1472,378,2022-12-22,481.33
1473,378,2022-12-01,1531.41
1474,378,2023-05-26,2199.26
1475,379,2023-07-15,646.22
1476,379,2023-03-11,1003.88
1477,379,2023-05-16,1087.15
1478,379,2023-03-15,957.13
1479,379,2023-08-12,947.56
1480,379,2023-01-07,1098.59
1481,380,2023-02-20,408.3
1482,380,2023-09-24,289.55
1483,381,2022-12-24,2076.67
1484,382,2023-06-08,1009.85
1485,382,2023-03-15,1785.2
1486,382,2023-06-21,2272.88
1487,382,2023-04-16,3031.76
1488,382,2023-04-05,1529.58
1489,382,2023-07-14,1478.07
1490,383,2023-02-08,486.47
1491,384,2023-04-29,279.07
1492,384,2023-03-10,272.44
1493,384,2023-07-12,488.33
1494,385,2023-07-12,509.0
1495,386,2023-02-11,1951.53
1496,386,2023-09-30,1966.23
1497,386,2023-05-23,2247.36
1498,386,2023-09-24,1541.08
1499,386,2023-07-29,1829.7
1500,387,2023-01-05,412.27
1501,388,2023-04-24,1845.99
1502,388,2023-05-12,2205.44
1503,388,2023-02-22,2346.29
1504,389,2023-10-06,501.72
1505,390,2023-08-11,991.46
1506,390,2023-06-28,1093.31
1507,390,2023-09-14,576.08
1508,390,2023-04-01,589.84
1509,391,2023-07-27,1431.0
1510,392,2023-05-11,513.11
1511,393,2023-02-28,280.29
1512,393,2022-12-17,372.37
1513,394,2022-12-29,260.01
1514,395,2022-11-19,501.6
1515,395,2023-01-30,213.67
1516,396,2022-07-18,246.06
1517,397,2023-10-11,553.95
1518,397,2023-07-11,1095.53
1519,397,2023-11-04,1334.43
1520,397,2023-04-03,502.49
1521,397,2023-03-21,730.03
1522,397,2023-06-18,1101.48
1523,397,2023-10-22,1490.03
1524,398,2022-11-30,389.15
1525,398,2022-09-04,149.82
1526,399,2023-10-22,851.58
1527,399,2023-03-27,974.07
1528,400,2023-03-28,334.13
1529,401,2023-01-13,493.03
1530,402,2023-05-17,2229.68
1531,402,2023-10-20,2228.26
1532,402,2023-10-05,1594.05
1533,402,2023-05-14,3475.75
1534,402,2023-10-05,1464.35
1535,402,2023-07-18,1827.95
1536,402,2023-09-11,3077.2
1537,402,2023-07-24,1793.04
1538,402,2023-06-06,1668.94
1539,403,2023-11-12,1395.99
1540,403,2023-03-16,1552.88
1541,403,2023-09-20,1055.81
1542,403,2023-04-30,1449.94
1543,403,2023-04-11,2321.46
1544,403,2023-05-25,1054.38
1545,403,2023-03-05,2216.2
1546,403,2023-10-01,1717.7
1547,403,2023-03-31,606.72
1548,403,2023-03-04,2494.93
1549,403,2023-08-04,2589.38
1550,403,2023-03-22,1395.43
1551,404,2023-09-08,572.02
1552,405,2023-09-24,2269.67
1553,405,2023-07-14,3014.05
1554,405,2023-06-18,2714.92
1555,405,2023-08-21,2715.46
1556,405,2023-12-09,1709.98
1557,405,2023-04-02,3022.87
1558,405,2023-12-16,1533.51
1559,405,2023-11-19,1795.46
1560,405,2023-10-17,1615.54
1561,406,2022-10-31,2089.7
1562,407,2023-11-16,1816.75
1563,407,2023-04-28,1727.59
1564,407,2023-05-28,1173.92
1565,407,2023-04-29,814.29
1566,407,2023-05-16,3071.94
1567,407,2023-08-20,1261.06
1568,407,2023-09-01,1525.59
1569,407,2023-06-13,1684.31
1570,408,2023-03-29,536.04
1571,409,2023-12-24,803.54
1572,409,2023-09-02,2337.08
1573,409,2023-03-11,232.55
1574,409,2023-05-14,1971.72
1575,409,2023-11-04,2237.88
1576,409,2023-03-30,2677.98
1577,409,2023-08-26,2230.75
1578,409,2023-12-03,1072.46
1579,410,2023-03-03,684.89
1580,410,2023-04-11,1431.01
1581,410,2023-05-04,1788.06
1582,410,2023-09-16,856.2
1583,410,2023-07-29,1865.27
1584,410,2023-07-09,1466.99
1585,410,2023-07-29,932.84
1586,410,2023-02-20,1710.15
1587,410,2023-09-18,1443.9
1588,410,2023-07-11,1450.04
1589,410,2023-11-08,2522.6
1590,411,2023-03-30,343.97
1591,412,2023-08-04,439.37
1592,413,2022-10-06,435.57
1593,413,2023-02-14,183.28
1594,413,2023-05-01,203.74
1595,414,2023-06-21,1875.8
1596,415,2023-04-25,2953.8
1597,415,2023-03-26,1630.6
1598,415,2023-05-09,2102.45
1599,415,2023-12-18,1341.55
1600,415,2023-04-12,1950.25
1601,415,2023-12-08,1627.51
1602,415,2023-09-26,248.7
1603,415,2023-10-18,1091.37
1604,416,2023-05-03,1892.71
1605,416,2023-09-12,1820.11
1606,416,2023-08-21,1674.29
1607,416,2023-04-28,1552.81
1608,416,2023-05-28,1035.42
1609,416,2023-05-06,3249.77
1610,416,2023-12-08,2508.4
1611,416,2023-09-07,1869.22
1612,416,2023-06-02,2370.49
1613,416,2023-04-13,1552.42
1614,416,2023-04-10,1734.63
1615,417,2023-07-27,2218.63
1616,417,2023-02-28,978.12
1617,417,2023-07-18,2066.54
1618,417,2023-09-26,1643.21
1619,417,2023-06-18,1884.36
1620,417,2023-09-07,1626.2
1621,417,2023-07-24,535.91
1622,417,2023-10-12,1499.37
1623,417,2023-10-14,1189.98
1624,417,2023-07-23,1450.06
1625,417,2023-09-04,1839.1
1626,417,2023-07-05,1550.34
1627,418,2023-10-01,612.55
1628,418,2023-01-31,892.46
1629,418,2023-07-08,587.81
1630,418,2023-07-20,923.16
1631,418,2023-05-18,1079.95
1632,418,2023-07-27,1664.88
1633,418,2023-06-12,1009.64
1634,419,2023-03-12,2852.54
1635,419,2023-10-12,1684.02
1636,419,2023-07-04,2767.34
1637,419,2023-06-04,895.97
1638,419,2023-05-29,2581.05
1639,419,2023-04-04,2904.36
1640,420,2023-09-01,946.86
1641,420,2023-08-22,1046.75
1642,420,2023-11-23,987.99
1643,420,2023-09-24,879.12
1644,420,2023-03-19,1334.88
1645,421,2023-10-02,297.28
1646,421,2023-05-30,114.81
1647,422,2023-03-06,341.28
1648,423,2023-10-23,1225.15
1649,423,2023-07-06,1026.37
1650,423,2023-08-11,757.62
1651,424,2023-02-28,1030.93
1652,424,2023-05-05,1177.66
1653,424,2023-11-08,218.34
1654,424,2023-04-04,439.92
1655,424,2023-08-01,549.35
1656,425,2023-05-26,889.16
1657,425,2023-07-31,828.1
1658,425,2023-12-07,1264.34
1659,425,2023-04-08,745.41
1660,425,2023-12-25,497.41
1661,425,2023-06-17,656.03
1662,426,2023-03-29,1566.73
1663,426,2023-07-13,2139.26
1664,426,2023-07-07,1215.95
1665,426,2023-12-13,1662.0
1666,426,2023-06-26,2752.7
1667,426,2023-08-13,2362.74
1668,426,2023-07-03,1894.3
1669,426,2023-04-11,134.14
1670,426,2023-07-22,2634.42
1671,426,2023-02-19,1913.72
1672,426,2023-08-22,1732.08
1673,426,2023-07-14,2131.55
1674,427,2023-02-07,323.93
1675,428,2023-02-14,216.83
1676,429,2023-04-27,2392.59
1677,429,2023-04-10,2243.08
1678,430,2023-09-05,813.66
1679,430,2022-12-27,1009.82
1680,431,2023-07-26,2624.32
1681,431,2023-12-10,1222.18
1682,431,2023-06-19,1958.06
1683,431,2023-11-04,1803.55
1684,431,2023-10-25,1663.91
1685,431,2023-08-10,1509.84
1686,432,2023-07-20,2698.12
1687,432,2023-07-13,3059.28
1688,432,2023-02-24,1753.24
1689,432,2023-09-13,1781.88
1690,432,2023-05-02,1736.11
1691,432,2023-09-19,1759.89
1692,432,2023-11-05,1234.54
1693,433,2022-10-23,286.11
1694,433,2023-04-28,401.62
1695,434,2023-02-16,349.66
1696,434,2023-08-03,328.06
1697,434,2022-11-28,462.39
1698,435,2023-04-26,969.49
1699,435,2023-08-02,989.06
1700,436,2023-06-06,1081.44
1701,436,2023-08-12,1195.34
1702,436,2023-07-04,1696.98
1703,436,2023-05-15,2378.59
1704,436,2023-04-19,1954.51
1705,436,2023-05-26,1381.03
1706,436,2023-03-10,1976.16
1707,437,2023-10-25,1936.19
1708,437,2023-05-07,1585.25
1709,438,2023-02-18,521.55
1710,439,2023-09-27,2165.95
1711,439,2023-07-06,1865.14
1712,439,2023-05-22,1512.13
1713,439,2023-08-23,1476.64
1714,439,2023-11-16,1624.17
1715,439,2023-10-24,1095.58
1716,439,2023-11-21,1672.93
1717,440,2022-12-18,238.06
1718,441,2023-01-08,387.26
1719,442,2023-05-18,1212.08
1720,442,2023-03-04,1033.38
1721,442,2023-08-18,1052.56
1722,442,2023-09-25,1658.68
1723,442,2023-12-02,468.11
1724,443,2022-11-09,1923.37
1725,443,2022-10-09,1422.47
1726,443,2023-02-11,1746.21
1727,444,2023-07-26,643.65
1728,444,2023-07-06,637.26
1729,444,2023-02-09,467.0
1730,445,2023-06-15,464.74
1731,446,2022-12-06,287.74
1732,446,2023-06-06,1670.14
1733,447,2023-01-30,652.67
1734,447,2023-01-31,1228.71
1735,448,2023-07-07,2596.23
1736,448,2023-09-06,1622.91
1737,448,2023-05-17,3295.88
1738,448,2023-10-02,261.1
1739,448,2023-10-06,187.3
1740,448,2023-09-16,3082.73
